Date,OrderID,ChannelID,RegionID,ProductID,Price,Quantity,Total
1/8/2011,2179686,1,896,1266,49.96,4,199.84
1/8/2011,2179842,2,586,948,188.00,8,"1,504.00"
1/8/2011,2181392,1,693,1630,22.89,9,206.01
1/8/2011,2181565,1,918,1554,298.00,9,"2,682.00"
1/8/2011,2182376,1,712,1594,9.99,6,59.94
1/8/2011,2185745,1,501,1438,290.00,8,"2,320.00"
1/8/2011,2187901,1,942,750,9.50,9,85.50
1/8/2011,2191586,1,912,1480,129.00,4,516.00
1/8/2011,2192164,2,800,897,41.73,8,333.84
1/8/2011,2192674,1,949,1561,402.00,9,"3,618.00"
1/8/2011,2193442,1,952,1452,293.00,9,"2,637.00"
1/8/2011,2196253,1,949,1659,259.99,9,"2,339.91"
1/8/2011,2197301,4,693,1659,259.99,18,"4,679.82"
1/8/2011,2200468,1,867,331,199.00,4,796.00
1/8/2011,2201397,1,738,363,699.00,8,"5,592.00"
1/8/2011,2204979,1,777,176,126.90,8,"1,015.20"
1/8/2011,2210564,1,803,1554,298.00,9,"2,682.00"
1/8/2011,2212761,2,586,2490,14.99,160,"2,398.40"
1/8/2011,2214440,1,884,1028,129.00,4,516.00
1/8/2011,2215441,4,693,1500,129.00,4,516.00
1/8/2011,2215606,3,894,632,139.00,16,"2,224.00"
1/8/2011,2216650,2,586,869,69.99,16,"1,119.84"
1/8/2011,2218698,4,693,280,329.00,27,"8,883.00"
1/8/2011,2224518,1,730,712,129.00,13,"1,677.00"
1/8/2011,2224875,2,586,1327,46.99,16,751.84
1/8/2011,2226877,1,745,1475,230.00,8,"1,840.00"
1/8/2011,2229064,1,862,485,99.00,4,396.00
1/8/2011,2231133,1,869,1252,59.99,8,479.92
1/8/2011,2233331,4,529,371,599.00,8,"4,792.00"
1/8/2011,2234913,1,757,301,319.00,24,"7,656.00"
1/8/2011,2235174,1,932,525,99.00,4,396.00
1/8/2011,2235463,1,723,899,44.00,6,264.00
1/8/2011,2236558,1,736,425,369.00,24,"8,856.00"
1/8/2011,2237516,1,927,384,758.00,9,"6,822.00"
1/8/2011,2238507,1,558,698,188.00,13,"2,444.00"
1/8/2011,2238742,1,868,117,169.99,4,679.96
1/8/2011,2239761,1,627,1221,482.00,9,"4,338.00"
1/8/2011,2242464,1,781,1052,627.00,8,"5,016.00"
1/8/2011,2242782,4,710,269,409.00,13,"5,317.00"
1/8/2011,2243367,1,739,1067,338.00,8,"2,704.00"
1/8/2011,2245362,1,754,1047,338.00,8,"2,704.00"
1/8/2011,2247501,1,742,637,229.00,8,"1,832.00"
1/8/2011,2247958,2,800,729,121.00,9,"1,089.00"
1/8/2011,2248052,1,931,1117,436.20,9,"3,925.80"
1/8/2011,2249077,1,814,552,"2,499.00",9,"22,491.00"
1/8/2011,2250827,1,708,742,102.00,6,612.00
1/8/2011,2254163,1,817,709,116.00,9,"1,044.00"
1/8/2011,2261607,1,760,279,299.00,4,"1,196.00"
1/8/2011,2262777,3,894,982,186.90,36,"6,728.40"
1/8/2011,2263967,4,693,1304,68.00,18,"1,224.00"
1/8/2011,2264376,1,943,1411,268.00,9,"2,412.00"
1/8/2011,2266324,4,529,210,299.00,12,"3,588.00"
1/8/2011,2266589,1,929,1296,25.00,9,225.00
1/8/2011,2267723,1,929,1267,49.96,4,199.84
1/8/2011,2267803,1,501,973,200.00,8,"1,600.00"
1/8/2011,2269454,1,927,1329,16.99,9,152.91
1/8/2011,2269492,1,854,882,13.00,4,52.00
1/8/2011,2270341,2,586,1059,338.00,8,"2,704.00"
1/8/2011,2271385,1,925,1083,358.00,9,"3,222.00"
1/8/2011,2274137,1,774,1651,159.99,8,"1,279.92"
1/8/2011,2274784,1,579,1251,59.99,4,239.96
1/8/2011,2279157,1,774,48,149.95,4,599.80
1/8/2011,2282715,1,784,156,469.97,9,"4,229.73"
1/8/2011,2288381,1,840,1478,300.00,9,"2,700.00"
1/8/2011,2288590,1,778,1519,310.00,8,"2,480.00"
1/8/2011,2300526,1,940,544,499.00,9,"4,491.00"
1/8/2011,2301331,1,855,1140,480.50,9,"4,324.50"
1/8/2011,2301813,1,741,621,139.00,4,556.00
1/8/2011,2303177,1,717,1247,49.99,6,299.94
1/8/2011,2303855,2,586,395,326.00,4,"1,304.00"
1/8/2011,2304783,1,839,1,12.99,4,51.96
1/8/2011,2305443,1,798,1155,980.00,9,"8,820.00"
1/8/2011,2306841,1,910,1348,22.99,9,206.91
1/8/2011,2309597,2,800,1646,159.99,27,"4,319.73"
1/8/2011,2309847,1,761,660,159.00,8,"1,272.00"
1/8/2011,2312944,4,693,420,499.90,27,"13,497.30"
1/8/2011,2314153,1,732,848,15.60,6,93.60
1/8/2011,2317102,1,717,394,758.00,13,"9,854.00"
1/8/2011,2317308,1,819,1118,334.00,9,"3,006.00"
1/8/2011,2318024,1,760,1,12.99,4,51.96
1/8/2011,2325859,1,888,1052,627.00,9,"5,643.00"
1/8/2011,2326490,1,888,1023,188.50,9,"1,696.50"
1/8/2011,2331329,4,693,947,165.00,4,660.00
1/8/2011,2331428,1,902,1022,184.50,9,"1,660.50"
1/8/2011,2333209,2,710,1318,16.99,6,101.94
1/8/2011,2333662,1,742,1628,13.89,8,111.12
1/8/2011,2334705,1,929,780,19.95,9,179.55
1/8/2011,2336314,2,586,206,569.00,8,"4,552.00"
1/8/2011,2336578,1,795,1603,109.99,4,439.96
1/8/2011,2337265,1,828,1445,268.00,18,"4,824.00"
1/8/2011,2338006,4,529,737,159.00,16,"2,544.00"
1/8/2011,2338218,4,529,1317,12.99,12,155.88
1/8/2011,2338851,2,586,572,190.00,8,"1,520.00"
1/8/2011,2342178,2,800,701,169.00,9,"1,521.00"
1/8/2011,2343027,4,693,650,78.00,4,312.00
1/8/2011,2343277,1,847,1650,289.99,9,"2,609.91"
1/8/2011,2350071,1,717,1006,290.00,13,"3,770.00"
1/8/2011,2353067,1,942,815,9.50,9,85.50
1/8/2011,2353573,2,586,1549,389.00,8,"3,112.00"
1/8/2011,2354539,1,453,1329,16.99,9,152.91
1/8/2011,2354870,2,710,256,409.00,13,"5,317.00"
1/8/2011,2355707,1,830,294,299.00,9,"2,691.00"
1/8/2011,2356049,1,893,772,11.90,4,47.60
1/8/2011,2358348,1,740,40,299.23,8,"2,393.84"
1/8/2011,2358880,2,710,1352,22.99,26,597.74
1/8/2011,2359348,1,575,370,382.95,9,"3,446.55"
1/8/2011,2363184,1,799,756,29.90,9,269.10
1/8/2011,2365504,1,782,837,11.90,4,47.60
1/8/2011,2370579,1,942,673,79.00,4,316.00
1/8/2011,2371442,1,841,616,499.00,9,"4,491.00"
1/8/2011,2373667,1,753,1360,46.99,8,375.92
1/8/2011,2373974,1,896,1509,310.00,9,"2,790.00"
1/8/2011,2376784,3,894,947,165.00,32,"5,280.00"
1/8/2011,2377179,4,529,572,190.00,4,760.00
1/8/2011,2378566,2,800,1013,231.00,9,"2,079.00"
1/8/2011,2380412,1,919,1323,35.99,9,323.91
1/8/2011,2380471,1,839,1081,568.00,9,"5,112.00"
1/8/2011,2380704,2,586,516,90.00,4,360.00
1/8/2011,2381948,1,927,2,12.99,4,51.96
1/8/2011,2381955,1,889,700,159.00,9,"1,431.00"
1/8/2011,2382623,1,799,552,"2,499.00",9,"22,491.00"
1/8/2011,2384363,1,890,452,219.95,12,"2,639.40"
1/8/2011,2386037,1,754,196,269.90,4,"1,079.60"
1/8/2011,2386602,1,804,371,599.00,9,"5,391.00"
1/8/2011,2387152,2,800,483,99.00,4,396.00
1/8/2011,2387544,2,800,1429,289.00,9,"2,601.00"
1/8/2011,2393458,1,721,538,99.00,6,594.00
1/8/2011,2394229,1,934,663,248.00,9,"2,232.00"
1/8/2011,2394514,3,894,767,15.50,8,124.00
1/8/2011,2397317,1,937,1410,230.00,9,"2,070.00"
1/8/2011,2397593,4,693,711,136.00,9,"1,224.00"
1/8/2011,2398393,1,930,993,281.00,9,"2,529.00"
1/8/2011,2398437,2,710,497,99.00,6,594.00
1/8/2011,2399404,1,716,880,13.00,6,78.00
1/8/2011,2401295,4,693,1612,179.99,9,"1,619.91"
1/8/2011,2402040,2,800,772,11.90,4,47.60
1/8/2011,2403125,4,710,1122,332.00,13,"4,316.00"
1/8/2011,2403855,2,586,1632,17.99,16,287.84
1/8/2011,2405021,4,693,1249,49.99,4,199.96
1/8/2011,2406311,4,529,1547,255.00,8,"2,040.00"
1/8/2011,2407008,1,856,550,109.00,4,436.00
1/8/2011,2407439,1,795,255,889.00,9,"8,001.00"
1/8/2011,2407720,2,800,812,12.95,4,51.80
1/8/2011,2407747,1,736,1420,199.00,4,796.00
1/8/2011,2409542,1,749,544,499.00,8,"3,992.00"
1/8/2011,2410554,1,851,1500,129.00,8,"1,032.00"
1/8/2011,2411421,1,727,986,129.00,6,774.00
1/8/2011,2413796,4,693,1606,159.99,9,"1,439.91"
1/8/2011,2416727,1,777,539,"2,295.00",8,"18,360.00"
1/8/2011,2416892,1,913,660,159.00,9,"1,431.00"
1/8/2011,2419676,4,693,1633,13.89,9,125.01
1/8/2011,2420448,1,939,1141,436.20,9,"3,925.80"
1/8/2011,2422436,2,586,794,11.90,4,47.60
1/8/2011,2428511,1,929,1013,231.00,9,"2,079.00"
1/8/2011,2428787,1,942,1547,255.00,9,"2,295.00"
1/8/2011,2429372,1,939,1345,22.00,9,198.00
1/8/2011,2430654,1,805,154,469.97,9,"4,229.73"
1/8/2011,2432595,1,767,599,"2,295.00",8,"18,360.00"
1/8/2011,2433409,1,501,1354,28.99,8,231.92
1/8/2011,2434991,1,677,1054,312.00,4,"1,248.00"
1/8/2011,2435711,1,795,1568,280.00,9,"2,520.00"
1/8/2011,2437123,2,800,1498,300.00,18,"5,400.00"
1/8/2011,2441263,1,768,405,699.00,8,"5,592.00"
1/8/2011,2443158,1,802,1048,427.00,9,"3,843.00"
1/8/2011,2443945,2,800,1352,22.99,27,620.73
1/8/2011,2445182,1,858,990,188.00,9,"1,692.00"
1/8/2011,2449886,2,586,281,889.00,8,"7,112.00"
1/8/2011,2452604,1,730,349,383.00,13,"4,979.00"
1/8/2011,2453583,2,710,1424,200.00,6,"1,200.00"
1/8/2011,2454471,3,894,1085,568.00,18,"10,224.00"
1/8/2011,2454539,4,693,1638,13.89,27,375.03
1/8/2011,2455367,3,894,979,281.00,54,"15,174.00"
1/8/2011,2455657,1,897,497,99.00,4,396.00
1/8/2011,2459244,1,878,1353,26.99,9,242.91
1/8/2011,2459569,1,693,669,188.00,9,"1,692.00"
1/8/2011,2460687,4,693,910,102.00,4,408.00
1/8/2011,2460688,1,784,964,290.00,9,"2,610.00"
1/8/2011,2463176,2,710,995,188.50,13,"2,450.50"
1/8/2011,2465979,1,913,488,49.00,4,196.00
1/8/2011,2466216,2,586,358,326.00,12,"3,912.00"
1/8/2011,2466777,1,788,312,259.00,4,"1,036.00"
1/8/2011,2467908,1,835,652,121.00,9,"1,089.00"
1/8/2011,2468168,1,884,324,500.00,8,"4,000.00"
1/8/2011,2468988,1,949,789,29.90,4,119.60
1/8/2011,2470098,2,586,437,499.90,24,"11,997.60"
1/8/2011,2472616,1,714,1304,68.00,13,884.00
1/8/2011,2472818,2,800,293,499.00,9,"4,491.00"
1/8/2011,2475527,1,826,197,299.90,4,"1,199.60"
1/8/2011,2479772,2,800,682,136.00,9,"1,224.00"
1/8/2011,2483263,1,786,314,309.00,9,"2,781.00"
1/8/2011,2483693,4,529,2493,24.99,160,"3,998.40"
1/8/2011,2485164,1,677,1452,293.00,9,"2,637.00"
1/8/2011,2485994,1,795,931,55.00,4,220.00
1/8/2011,2487834,2,586,766,19.90,4,79.60
1/8/2011,2488941,1,865,978,290.00,9,"2,610.00"
1/8/2011,2490057,1,529,473,59.00,4,236.00
1/8/2011,2491684,1,876,398,382.95,9,"3,446.55"
1/8/2011,2496160,3,894,460,299.90,24,"7,197.60"
1/8/2011,2497173,4,710,213,299.90,12,"3,598.80"
1/8/2011,2498288,1,677,1139,328.00,8,"2,624.00"
1/8/2011,2498626,4,710,1596,12.66,13,164.58
1/8/2011,2502865,1,848,120,119.99,4,479.96
1/8/2011,2504236,1,758,1475,230.00,8,"1,840.00"
1/8/2011,2505330,1,865,755,25.50,4,102.00
1/8/2011,2509524,1,832,1648,109.99,4,439.96
1/8/2011,2510349,2,586,696,190.00,8,"1,520.00"
1/8/2011,2511576,1,529,1202,998.00,8,"7,984.00"
1/8/2011,2514632,1,739,1356,35.99,8,287.92
1/8/2011,2515956,2,800,761,16.90,4,67.60
1/8/2011,2517317,1,868,1117,436.20,9,"3,925.80"
1/8/2011,2519310,3,894,436,369.00,54,"19,926.00"
1/8/2011,2519467,1,780,1562,238.00,8,"1,904.00"
1/8/2011,2519648,1,752,979,281.00,8,"2,248.00"
1/8/2011,2519700,1,763,436,369.00,24,"8,856.00"
1/8/2011,2523311,2,800,655,160.00,27,"4,320.00"
1/8/2011,2523574,1,818,1387,28.99,9,260.91
1/8/2011,2524151,1,826,719,228.00,9,"2,052.00"
1/8/2011,2524689,1,774,1537,368.00,8,"2,944.00"
1/8/2011,2525393,1,775,1490,129.00,4,516.00
1/8/2011,2525423,2,800,819,29.90,8,239.20
1/8/2011,2526488,1,782,1652,179.99,18,"3,239.82"
1/8/2011,2526622,1,858,561,139.00,4,556.00
1/8/2011,2527758,2,800,1021,281.00,18,"5,058.00"
1/8/2011,2531142,4,710,989,165.00,6,990.00
1/8/2011,2531492,2,800,1609,259.99,9,"2,339.91"
1/8/2011,2532040,1,742,1296,25.00,8,200.00
1/8/2011,2532676,3,894,1382,9.99,8,79.92
1/8/2011,2533008,2,586,1067,338.00,8,"2,704.00"
1/8/2011,2536827,1,678,1296,25.00,9,225.00
1/8/2011,2540303,4,693,285,329.00,9,"2,961.00"
1/8/2011,2544783,3,894,1562,238.00,18,"4,284.00"
1/8/2011,2545368,1,712,975,165.00,6,990.00
1/8/2011,2549360,2,710,1021,281.00,39,"10,959.00"
1/8/2011,2549790,2,586,1438,290.00,8,"2,320.00"
1/8/2011,2549931,1,753,1659,259.99,16,"4,159.84"
1/8/2011,2553687,1,943,1252,59.99,4,239.96
1/8/2011,2553807,1,939,982,186.90,9,"1,682.10"
1/8/2011,2554134,1,651,844,26.90,4,107.60
1/8/2011,2557395,1,931,1072,427.00,9,"3,843.00"
1/8/2011,2558475,3,894,1490,129.00,8,"1,032.00"
1/8/2011,2561168,4,529,1428,268.00,8,"2,144.00"
1/8/2011,2561829,1,803,1353,26.99,9,242.91
1/8/2011,2562585,1,767,673,79.00,4,316.00
1/8/2011,2564679,1,716,369,699.00,13,"9,087.00"
1/8/2011,2564999,1,949,1529,255.00,9,"2,295.00"
1/8/2011,2566355,1,773,269,409.00,8,"3,272.00"
1/8/2011,2568694,1,761,724,163.00,8,"1,304.00"
1/8/2011,2569785,1,849,440,219.95,12,"2,639.40"
1/8/2011,2573193,1,950,951,281.00,9,"2,529.00"
1/8/2011,2574460,1,819,1439,301.00,9,"2,709.00"
1/8/2011,2576609,2,710,1268,49.96,6,299.76
1/8/2011,2576880,1,850,1449,300.00,9,"2,700.00"
1/8/2011,2578663,4,693,1318,16.99,4,67.96
1/8/2011,2580970,1,579,1460,300.00,9,"2,700.00"
1/8/2011,2583038,1,951,907,102.00,4,408.00
1/8/2011,2585350,2,800,279,299.00,4,"1,196.00"
1/8/2011,2589417,4,693,383,599.00,9,"5,391.00"
1/8/2011,2590751,1,759,1658,109.99,4,439.96
1/8/2011,2591679,1,866,1090,332.00,9,"2,988.00"
1/8/2011,2591904,1,884,1635,22.89,8,183.12
1/8/2011,2592926,1,748,995,188.50,8,"1,508.00"
1/8/2011,2593783,1,799,896,41.73,4,166.92
1/8/2011,2594657,1,870,311,279.00,4,"1,116.00"
1/8/2011,2594805,4,529,837,11.90,4,47.60
1/8/2011,2595123,1,769,1484,208.00,8,"1,664.00"
1/8/2011,2599703,1,869,1011,196.90,18,"3,544.20"
1/8/2011,2602696,1,809,1415,300.00,9,"2,700.00"
1/8/2011,2602917,2,586,1057,588.00,8,"4,704.00"
1/8/2011,2605760,1,775,1066,312.00,4,"1,248.00"
1/8/2011,2607449,1,813,820,25.50,4,102.00
1/8/2011,2610731,2,586,1433,308.00,8,"2,464.00"
1/8/2011,2614328,1,806,779,39.90,4,159.60
1/8/2011,2615688,1,840,255,889.00,9,"8,001.00"
1/8/2011,2621430,4,693,573,139.00,4,556.00
1/8/2011,2621595,4,693,1125,436.20,9,"3,925.80"
1/8/2011,2621784,1,949,1102,343.00,18,"6,174.00"
1/8/2011,2624605,1,889,729,121.00,9,"1,089.00"
1/8/2011,2625302,4,529,2516,3.35,80,268.00
1/8/2011,2626351,1,798,1484,208.00,9,"1,872.00"
1/8/2011,2626971,1,711,436,369.00,39,"14,391.00"
1/8/2011,2631793,1,781,997,196.90,8,"1,575.20"
1/8/2011,2631952,1,884,1547,255.00,8,"2,040.00"
1/8/2011,2632487,1,813,979,281.00,18,"5,058.00"
1/8/2011,2632675,2,800,562,109.00,16,"1,744.00"
1/8/2011,2634365,3,894,1067,338.00,18,"6,084.00"
1/8/2011,2637015,1,788,426,499.90,27,"13,497.30"
1/8/2011,2640052,1,902,1379,23.00,18,414.00
1/8/2011,2641026,4,693,1040,198.00,9,"1,782.00"
1/8/2011,2642385,1,943,955,196.90,9,"1,772.10"
1/8/2011,2642558,1,818,37,299.23,9,"2,693.07"
1/8/2011,2645876,2,586,1142,391.90,8,"3,135.20"
1/8/2011,2645970,1,716,1330,22.99,13,298.87
1/8/2011,2646054,1,746,683,129.00,8,"1,032.00"
1/8/2011,2647403,4,693,256,409.00,36,"14,724.00"
1/8/2011,2648815,1,788,654,129.00,9,"1,161.00"
1/8/2011,2651799,1,931,311,279.00,4,"1,116.00"
1/8/2011,2654030,1,770,339,879.90,8,"7,039.20"
1/8/2011,2655777,1,826,1105,568.00,9,"5,112.00"
1/8/2011,2657530,1,723,767,15.50,6,93.00
1/8/2011,2658096,1,764,500,69.00,4,276.00
1/8/2011,2659350,1,709,350,399.00,13,"5,187.00"
1/8/2011,2659734,1,501,816,11.50,4,46.00
1/8/2011,2659834,4,693,706,79.00,12,948.00
1/8/2011,2661684,1,576,1568,280.00,8,"2,240.00"
1/8/2011,2663667,1,944,300,219.00,4,876.00
1/8/2011,2664772,1,868,267,329.00,9,"2,961.00"
1/8/2011,2665287,1,858,778,12.95,4,51.80
1/8/2011,2665620,1,678,1489,310.00,9,"2,790.00"
1/8/2011,2667672,1,766,1567,389.00,8,"3,112.00"
1/8/2011,2671129,1,945,754,29.90,4,119.60
1/8/2011,2671855,2,586,789,29.90,4,119.60
1/8/2011,2674580,4,529,241,329.00,24,"7,896.00"
1/8/2011,2674754,2,710,1127,328.00,6,"1,968.00"
1/8/2011,2677006,4,529,615,229.00,8,"1,832.00"
1/8/2011,2677358,2,800,446,219.95,12,"2,639.40"
1/8/2011,2677541,3,894,1284,24.99,8,199.92
1/8/2011,2677863,3,894,1610,289.99,108,"31,318.92"
1/8/2011,2677973,2,586,908,102.00,12,"1,224.00"
1/8/2011,2678485,1,835,244,429.00,9,"3,861.00"
1/8/2011,2679029,4,529,1589,9.99,8,79.92
1/8/2011,2679190,1,870,604,499.00,9,"4,491.00"
1/8/2011,2679661,4,710,275,199.00,6,"1,194.00"
1/8/2011,2681328,1,839,1066,312.00,4,"1,248.00"
1/8/2011,2683257,1,790,469,99.00,4,396.00
1/8/2011,2683300,1,907,627,499.00,9,"4,491.00"
1/8/2011,2684503,1,843,879,13.00,4,52.00
1/8/2011,2684516,1,907,431,369.00,27,"9,963.00"
1/8/2011,2685004,1,826,2506,4.74,80,379.20
1/8/2011,2686546,1,778,1524,330.00,8,"2,640.00"
1/8/2011,2686610,1,865,928,33.99,4,135.96
1/8/2011,2689575,4,529,1121,436.20,8,"3,489.60"
1/8/2011,2690024,1,945,1440,189.00,4,756.00
1/8/2011,2700106,1,818,1012,198.00,9,"1,782.00"
1/8/2011,2700299,1,839,228,269.90,4,"1,079.60"
1/8/2011,2701770,1,849,1123,328.00,4,"1,312.00"
1/8/2011,2703884,1,765,932,55.00,4,220.00
1/8/2011,2704846,1,453,646,219.00,18,"3,942.00"
1/8/2011,2706435,1,735,1394,49.99,13,649.87
1/8/2011,2707643,1,834,1519,310.00,9,"2,790.00"
1/8/2011,2707911,4,529,1047,338.00,8,"2,704.00"
1/8/2011,2709644,1,935,537,129.00,4,516.00
1/8/2011,2709657,1,944,1494,208.00,9,"1,872.00"
1/8/2011,2710670,1,453,240,299.00,4,"1,196.00"
1/8/2011,2711341,1,885,706,79.00,4,316.00
1/8/2011,2713219,1,814,1071,338.00,9,"3,042.00"
1/8/2011,2714229,1,755,39,299.23,16,"4,787.68"
1/8/2011,2718214,2,586,599,"2,295.00",8,"18,360.00"
1/8/2011,2718282,1,677,238,569.00,9,"5,121.00"
1/8/2011,2719089,1,739,1562,238.00,8,"1,904.00"
1/8/2011,2719184,3,894,1297,25.00,18,450.00
1/8/2011,2721312,1,833,536,99.00,4,396.00
1/8/2011,2722747,2,710,298,309.00,26,"8,034.00"
1/8/2011,2723588,1,449,1105,568.00,9,"5,112.00"
1/8/2011,2725433,1,708,711,136.00,13,"1,768.00"
1/8/2011,2731889,2,800,743,12.95,8,103.60
1/8/2011,2734924,4,693,1321,28.99,9,260.91
1/8/2011,2735710,1,944,189,126.90,9,"1,142.10"
1/8/2011,2737427,1,869,1589,9.99,4,39.96
1/8/2011,2740178,1,819,1393,46.99,18,845.82
1/8/2011,2744041,1,739,1350,12.99,4,51.96
1/8/2011,2746477,1,931,955,196.90,9,"1,772.10"
1/8/2011,2746790,2,586,299,199.00,4,796.00
1/8/2011,2747242,1,937,720,236.00,9,"2,124.00"
1/8/2011,2747551,1,745,1446,289.00,8,"2,312.00"
1/8/2011,2747734,1,934,761,16.90,4,67.60
1/8/2011,2748598,1,748,1530,266.00,8,"2,128.00"
1/8/2011,2749614,1,754,1028,129.00,4,516.00
1/8/2011,2754139,2,586,1044,627.00,24,"15,048.00"
1/8/2011,2756393,2,586,1362,16.99,8,135.92
1/8/2011,2756979,4,710,942,41.99,12,503.88
1/8/2011,2760704,4,693,552,"2,499.00",18,"44,982.00"
1/8/2011,2761562,4,529,1311,28.00,4,112.00
1/8/2011,2761580,1,818,1457,189.00,4,756.00
1/8/2011,2761630,3,894,399,599.00,36,"21,564.00"
1/8/2011,2762151,2,710,197,299.90,6,"1,799.40"
1/8/2011,2765038,1,790,574,109.00,4,436.00
1/8/2011,2767099,1,862,631,190.00,4,760.00
1/8/2011,2767700,1,764,2508,4.74,120,568.80
1/8/2011,2768947,2,800,1529,255.00,9,"2,295.00"
1/8/2011,2773143,1,930,1044,627.00,9,"5,643.00"
1/8/2011,2775111,1,678,1455,290.00,9,"2,610.00"
1/8/2011,2775706,1,753,536,99.00,4,396.00
1/8/2011,2776285,4,693,293,499.00,9,"4,491.00"
1/8/2011,2776978,1,909,1033,268.00,9,"2,412.00"
1/8/2011,2778713,1,723,1042,198.00,26,"5,148.00"
1/8/2011,2779369,4,693,1108,629.00,9,"5,661.00"
1/8/2011,2780329,1,949,155,469.97,9,"4,229.73"
1/8/2011,2781435,1,854,879,13.00,4,52.00
1/8/2011,2782210,1,788,1120,657.00,9,"5,913.00"
1/8/2011,2782449,1,946,1559,299.00,9,"2,691.00"
1/8/2011,2786184,1,897,1110,302.00,4,"1,208.00"
1/8/2011,2789004,1,807,1547,255.00,9,"2,295.00"
1/8/2011,2790108,4,710,1249,49.99,12,599.88
1/8/2011,2792320,1,896,974,148.00,4,592.00
1/8/2011,2793003,1,501,1054,312.00,4,"1,248.00"
1/8/2011,2795052,1,773,1125,436.20,8,"3,489.60"
1/8/2011,2795740,4,529,1221,482.00,8,"3,856.00"
1/8/2011,2797239,1,778,1576,12.99,4,51.96
1/8/2011,2800504,2,586,268,889.00,16,"14,224.00"
1/8/2011,2806947,2,710,226,299.00,6,"1,794.00"
1/8/2011,2808009,2,710,555,229.00,13,"2,977.00"
1/8/2011,2809657,4,710,592,499.00,13,"6,487.00"
1/8/2011,2809699,1,863,178,66.00,4,264.00
1/8/2011,2809741,1,765,1021,281.00,8,"2,248.00"
1/8/2011,2811316,1,863,1,12.99,4,51.96
1/8/2011,2812832,1,576,1094,332.00,8,"2,656.00"
1/8/2011,2815498,1,424,1360,46.99,9,422.91
1/8/2011,2819055,1,945,1102,343.00,9,"3,087.00"
1/8/2011,2822136,2,800,724,163.00,9,"1,467.00"
1/8/2011,2827549,1,766,365,599.00,8,"4,792.00"
1/8/2011,2828453,1,877,527,99.00,4,396.00
1/8/2011,2829461,1,734,585,139.00,6,834.00
1/8/2011,2831731,1,693,1614,259.99,9,"2,339.91"
1/8/2011,2832846,1,775,555,229.00,8,"1,832.00"
1/8/2011,2833165,3,894,537,129.00,16,"2,064.00"
1/8/2011,2833843,1,868,572,190.00,4,760.00
1/8/2011,2834561,4,710,1458,200.00,6,"1,200.00"
1/8/2011,2835195,2,800,375,699.00,9,"6,291.00"
1/8/2011,2842422,1,767,432,499.90,24,"11,997.60"
1/8/2011,2844998,4,529,596,190.00,4,760.00
1/8/2011,2848141,1,741,348,758.00,8,"6,064.00"
1/8/2011,2848493,1,941,1035,281.00,9,"2,529.00"
1/8/2011,2848609,1,424,544,499.00,9,"4,491.00"
1/8/2011,2849072,1,727,1297,25.00,13,325.00
1/8/2011,2850627,1,862,1026,198.00,9,"1,782.00"
1/8/2011,2852572,4,529,485,99.00,4,396.00
1/8/2011,2853171,2,800,1320,26.99,9,242.91
1/8/2011,2853603,1,717,1323,35.99,13,467.87
1/8/2011,2854763,1,913,332,219.00,4,876.00
1/8/2011,2854820,1,857,1514,208.00,9,"1,872.00"
1/8/2011,2859099,1,807,255,889.00,9,"8,001.00"
1/8/2011,2860622,2,710,1440,189.00,6,"1,134.00"
1/8/2011,2862472,1,848,662,236.00,9,"2,124.00"
1/8/2011,2862586,1,945,1252,59.99,4,239.96
1/8/2011,2866222,3,894,579,229.00,18,"4,122.00"
1/8/2011,2867187,1,741,772,11.90,4,47.60
1/8/2011,2867553,1,789,1542,330.00,9,"2,970.00"
1/8/2011,2872544,1,770,655,160.00,8,"1,280.00"
1/8/2011,2874945,1,763,772,11.90,4,47.60
1/8/2011,2874956,1,795,485,99.00,4,396.00
1/8/2011,2876710,1,529,127,143.40,4,573.60
1/8/2011,2877796,1,856,1123,328.00,4,"1,312.00"
1/8/2011,2880450,1,850,660,159.00,9,"1,431.00"
1/8/2011,2881920,1,803,1078,314.00,4,"1,256.00"
1/8/2011,2883948,1,741,584,190.00,4,760.00
1/8/2011,2885748,1,424,1248,49.99,4,199.96
1/8/2011,2888352,1,854,1176,"1,000.00",9,"9,000.00"
1/8/2011,2889483,1,849,1110,302.00,4,"1,208.00"
1/8/2011,2890535,3,894,786,11.50,16,184.00
1/8/2011,2890929,1,942,1052,627.00,9,"5,643.00"
1/8/2011,2891435,1,946,1138,391.90,9,"3,527.10"
1/8/2011,2892302,2,710,1588,13.89,13,180.57
1/8/2011,2893333,1,789,637,229.00,9,"2,061.00"
1/8/2011,2895020,1,897,1549,389.00,18,"7,002.00"
1/8/2011,2898495,1,926,121,119.99,4,479.96
1/8/2011,2898591,2,800,1588,13.89,9,125.01
1/8/2011,2901280,1,899,332,219.00,4,876.00
1/8/2011,2901548,4,693,568,499.00,27,"13,473.00"
1/8/2011,2904142,2,586,447,229.90,12,"2,758.80"
1/8/2011,2905742,1,937,767,15.50,4,62.00
1/8/2011,2908344,2,586,178,66.00,4,264.00
1/8/2011,2910165,1,807,819,29.90,4,119.60
1/8/2011,2910801,3,894,592,499.00,18,"8,982.00"
1/8/2011,2914976,1,772,1063,338.00,8,"2,704.00"
1/8/2011,2915371,4,529,1023,188.50,8,"1,508.00"
